snapshot_id,client_id,snapshot_date,aum_value,target_allocation_equity,target_allocation_bonds,target_allocation_cash,actual_allocation_equity,actual_allocation_bonds,actual_allocation_cash,drift_pct,goal_progress_pct,ytd_return,benchmark_return,risk_score
PS0783,C0044,2025-08-08,403130.41,0.55,0.35,0.1,0.55,0.35,0.1,0.0,60.2,0.0688,-0.0052,5.7
PS0784,C0044,2025-09-07,400297.06,0.55,0.35,0.1,0.59,0.31,0.1,4.0,55.8,0.208,-0.008,5.7
PS0785,C0044,2025-10-07,407503.42,0.55,0.35,0.1,0.36,0.54,0.1,19.0,62.9,0.0596,0.0522,5.7
PS0786,C0044,2025-11-06,395283.43,0.55,0.35,0.1,0.469,0.431,0.1,8.1,60.6,0.2069,-0.0206,5.7
PS0787,C0044,2025-12-06,370428.45,0.55,0.35,0.1,0.599,0.301,0.1,4.9,69.6,0.019,0.0562,5.7
PS0788,C0044,2026-01-05,367874.32,0.55,0.35,0.1,0.591,0.309,0.1,4.1,70.4,0.0546,-0.0338,5.7
PS0789,C0044,2026-02-04,369032.74,0.55,0.35,0.1,0.522,0.378,0.1,2.8,68.7,-0.0049,0.0332,5.7
PS0790,C0044,2026-03-06,383450.3,0.55,0.35,0.1,0.509,0.391,0.1,4.1,65.0,0.0039,0.0423,5.7
PS0791,C0044,2026-04-05,393590.69,0.55,0.35,0.1,0.608,0.292,0.1,5.8,64.9,0.2559,-0.0102,5.7
PS0792,C0044,2026-05-05,393923.38,0.55,0.35,0.1,0.665,0.235,0.1,11.5,75.6,0.0295,0.0214,5.7
PS0793,C0045,2024-12-11,775437.94,0.55,0.35,0.1,0.64,0.26,0.1,9.0,47.1,0.1058,-0.005,4.3
PS0794,C0045,2025-01-10,794316.16,0.55,0.35,0.1,0.543,0.357,0.1,0.7,47.6,0.0719,-0.0078,4.3
PS0795,C0045,2025-02-09,781148.32,0.55,0.35,0.1,0.563,0.337,0.1,1.3,60.9,-0.0023,-0.0069,4.3
PS0796,C0045,2025-03-11,771455.46,0.55,0.35,0.1,0.484,0.416,0.1,6.6,51.7,-0.0666,0.011,4.3
PS0797,C0045,2025-04-10,769862.14,0.55,0.35,0.1,0.422,0.478,0.1,12.8,55.8,0.1332,0.0308,4.3
PS0798,C0045,2025-05-10,778394.24,0.55,0.35,0.1,0.455,0.445,0.1,9.5,63.4,0.1854,0.0029,4.3
PS0799,C0045,2025-06-09,750607.73,0.55,0.35,0.1,0.577,0.323,0.1,2.7,55.4,-0.04,0.0238,4.3
PS0800,C0045,2025-07-09,769038.0,0.55,0.35,0.1,0.667,0.233,0.1,11.7,66.9,0.0759,-0.0143,4.3
PS0801,C0045,2025-08-08,765551.1,0.55,0.35,0.1,0.583,0.317,0.1,3.3,67.3,0.1591,0.0193,4.3
PS0802,C0045,2025-09-07,779698.16,0.55,0.35,0.1,0.573,0.327,0.1,2.3,58.2,0.0988,0.0323,4.3
PS0803,C0045,2025-10-07,776806.94,0.55,0.35,0.1,0.574,0.326,0.1,2.4,52.1,0.0322,0.0377,4.3
PS0804,C0045,2025-11-06,820501.71,0.55,0.35,0.1,0.549,0.351,0.1,0.1,60.5,0.0146,-0.0264,4.3
PS0805,C0045,2025-12-06,868048.28,0.55,0.35,0.1,0.504,0.396,0.1,4.6,67.3,0.0227,-0.0159,4.3
PS0806,C0045,2026-01-05,817150.62,0.55,0.35,0.1,0.655,0.245,0.1,10.5,73.0,0.0528,0.0105,4.3
PS0807,C0045,2026-02-04,843599.87,0.55,0.35,0.1,0.664,0.236,0.1,11.4,74.5,0.0389,0.0046,4.3
PS0808,C0045,2026-03-06,861128.57,0.55,0.35,0.1,0.583,0.317,0.1,3.3,66.7,-0.0044,-0.0008,4.3
PS0809,C0045,2026-04-05,891959.3,0.55,0.35,0.1,0.455,0.445,0.1,9.5,76.6,0.1242,-0.0222,4.3
PS0810,C0045,2026-05-05,896293.45,0.55,0.35,0.1,0.591,0.309,0.1,4.1,77.2,0.0947,-0.0239,4.3
PS0811,C0046,2024-12-11,902196.19,0.55,0.35,0.1,0.571,0.329,0.1,2.1,53.9,0.1523,0.0256,2.1
PS0812,C0046,2025-01-10,928983.72,0.55,0.35,0.1,0.528,0.372,0.1,2.2,57.4,0.04,0.0107,2.1
PS0813,C0046,2025-02-09,970132.33,0.55,0.35,0.1,0.569,0.331,0.1,1.9,52.7,0.0419,0.0094,2.1
PS0814,C0046,2025-03-11,1008243.79,0.55,0.35,0.1,0.559,0.341,0.1,0.9,47.0,-0.087,-0.0081,2.1
PS0815,C0046,2025-04-10,1030649.49,0.55,0.35,0.1,0.515,0.385,0.1,3.5,57.1,0.0183,-0.0445,2.1
PS0816,C0046,2025-05-10,1054233.7,0.55,0.35,0.1,0.522,0.378,0.1,2.8,56.0,0.0947,0.0332,2.1
PS0817,C0046,2025-06-09,1049234.64,0.55,0.35,0.1,0.505,0.395,0.1,4.5,58.4,0.148,0.0125,2.1
PS0818,C0046,2025-07-09,1116020.89,0.55,0.35,0.1,0.551,0.349,0.1,0.1,49.9,0.121,-0.0319,2.1
PS0819,C0046,2025-08-08,1123167.07,0.55,0.35,0.1,0.633,0.267,0.1,8.3,73.3,-0.0262,-0.0189,2.1
PS0820,C0046,2025-09-07,1143204.81,0.55,0.35,0.1,0.584,0.316,0.1,3.4,65.1,-0.0078,0.003,2.1
PS0821,C0046,2025-10-07,1168882.63,0.55,0.35,0.1,0.584,0.316,0.1,3.4,59.0,0.2313,-0.0013,2.1
PS0822,C0046,2025-11-06,1113675.37,0.55,0.35,0.1,0.578,0.322,0.1,2.8,61.5,0.0412,0.0256,2.1
PS0823,C0046,2025-12-06,1162685.81,0.55,0.35,0.1,0.463,0.437,0.1,8.7,73.3,0.1411,0.0258,2.1
PS0824,C0046,2026-01-05,1147981.16,0.55,0.35,0.1,0.533,0.367,0.1,1.7,61.0,0.1026,0.044,2.1
PS0825,C0046,2026-02-04,1042886.84,0.55,0.35,0.1,0.495,0.405,0.1,5.5,69.8,0.0499,-0.0113,2.1
PS0826,C0046,2026-03-06,1077093.15,0.55,0.35,0.1,0.393,0.507,0.1,15.7,64.8,-0.007,0.0383,2.1
PS0827,C0046,2026-04-05,1107689.06,0.55,0.35,0.1,0.48,0.42,0.1,7.0,66.9,0.1862,-0.0261,2.1
PS0828,C0046,2026-05-05,1084049.98,0.55,0.35,0.1,0.592,0.308,0.1,4.2,78.6,-0.0054,-0.0045,2.1
PS0829,C0047,2024-12-11,1305229.04,0.55,0.35,0.1,0.585,0.315,0.1,3.5,41.5,0.1014,0.032,7.0
PS0830,C0047,2025-01-10,1290805.57,0.55,0.35,0.1,0.473,0.427,0.1,7.7,58.6,-0.0413,-0.0151,7.0
PS0831,C0047,2025-02-09,1232043.11,0.55,0.35,0.1,0.565,0.335,0.1,1.5,51.8,-0.0125,0.0336,7.0
PS0832,C0047,2025-03-11,1268390.03,0.55,0.35,0.1,0.565,0.335,0.1,1.5,60.7,-0.0445,0.017,7.0
PS0833,C0047,2025-04-10,1333410.97,0.55,0.35,0.1,0.421,0.479,0.1,12.9,56.2,0.0949,-0.0162,7.0
PS0834,C0047,2025-05-10,1318117.27,0.55,0.35,0.1,0.529,0.371,0.1,2.1,50.2,-0.0748,-0.0109,7.0
PS0835,C0047,2025-06-09,1259750.63,0.55,0.35,0.1,0.487,0.413,0.1,6.3,56.4,0.0628,-0.0105,7.0
PS0836,C0047,2025-07-09,1323408.94,0.55,0.35,0.1,0.502,0.398,0.1,4.8,59.6,0.0865,0.0045,7.0
PS0837,C0047,2025-08-08,1288524.12,0.55,0.35,0.1,0.6,0.3,0.1,5.0,54.6,0.0134,0.0017,7.0
PS0838,C0047,2025-09-07,1269108.52,0.55,0.35,0.1,0.496,0.404,0.1,5.4,57.0,-0.0231,-0.0085,7.0
PS0839,C0047,2025-10-07,1336576.93,0.55,0.35,0.1,0.551,0.349,0.1,0.1,71.8,-0.0308,-0.0129,7.0
PS0840,C0047,2025-11-06,1322716.09,0.55,0.35,0.1,0.506,0.394,0.1,4.4,68.3,0.1108,0.0109,7.0
PS0841,C0047,2025-12-06,1366363.75,0.55,0.35,0.1,0.692,0.208,0.1,14.2,65.4,0.0642,-0.022,7.0
PS0842,C0047,2026-01-05,1327569.34,0.55,0.35,0.1,0.451,0.449,0.1,9.9,71.7,0.0092,-0.0151,7.0
PS0843,C0047,2026-02-04,1292554.29,0.55,0.35,0.1,0.485,0.415,0.1,6.5,71.2,-0.0233,-0.0422,7.0
PS0844,C0047,2026-03-06,1311160.53,0.55,0.35,0.1,0.571,0.329,0.1,2.1,75.5,-0.1275,0.031,7.0
PS0845,C0047,2026-04-05,1349191.47,0.55,0.35,0.1,0.353,0.547,0.1,19.7,79.0,0.0318,0.0143,7.0
PS0846,C0047,2026-05-05,1343770.59,0.55,0.35,0.1,0.453,0.447,0.1,9.7,65.5,0.1304,-0.0282,7.0
PS0847,C0048,2024-12-11,546886.93,0.3,0.5,0.2,0.312,0.488,0.2,1.2,42.5,0.1802,-0.0028,1.4
PS0848,C0048,2025-01-10,564479.24,0.3,0.5,0.2,0.284,0.516,0.2,1.6,60.1,0.0505,0.021,1.4
PS0849,C0048,2025-02-09,567946.31,0.3,0.5,0.2,0.269,0.531,0.2,3.1,49.2,0.0245,-0.0211,1.4
PS0850,C0048,2025-03-11,546437.47,0.3,0.5,0.2,0.258,0.542,0.2,4.2,50.9,0.1222,0.0098,1.4
PS0851,C0048,2025-04-10,559516.16,0.3,0.5,0.2,0.257,0.543,0.2,4.3,51.5,0.0791,0.0094,1.4
PS0852,C0048,2025-05-10,586584.64,0.3,0.5,0.2,0.301,0.499,0.2,0.1,59.9,-0.0839,0.0158,1.4
PS0853,C0048,2025-06-09,602623.56,0.3,0.5,0.2,0.262,0.538,0.2,3.8,56.3,0.0585,-0.011,1.4
PS0854,C0048,2025-07-09,597203.65,0.3,0.5,0.2,0.364,0.436,0.2,6.4,66.8,-0.0602,0.0371,1.4
PS0855,C0048,2025-08-08,557082.76,0.3,0.5,0.2,0.241,0.559,0.2,5.9,70.4,0.0837,0.0516,1.4
PS0856,C0048,2025-09-07,573548.61,0.3,0.5,0.2,0.297,0.503,0.2,0.3,66.9,0.1477,0.0424,1.4
PS0857,C0048,2025-10-07,567415.6,0.3,0.5,0.2,0.186,0.614,0.2,11.4,69.5,0.0869,0.0185,1.4
PS0858,C0048,2025-11-06,603637.7,0.3,0.5,0.2,0.257,0.543,0.2,4.3,74.2,0.1587,-0.044,1.4
PS0859,C0048,2025-12-06,612756.89,0.3,0.5,0.2,0.243,0.557,0.2,5.7,69.6,0.0102,-0.0057,1.4
PS0860,C0048,2026-01-05,630099.28,0.3,0.5,0.2,0.246,0.554,0.2,5.4,66.0,0.0258,0.0317,1.4
PS0861,C0048,2026-02-04,655906.71,0.3,0.5,0.2,0.195,0.605,0.2,10.5,66.6,-0.0245,0.0143,1.4
PS0862,C0048,2026-03-06,668867.85,0.3,0.5,0.2,0.223,0.577,0.2,7.7,71.4,0.0657,0.0274,1.4
PS0863,C0048,2026-04-05,663027.08,0.3,0.5,0.2,0.236,0.564,0.2,6.4,75.7,0.1295,-0.0391,1.4
PS0864,C0048,2026-05-05,694292.93,0.3,0.5,0.2,0.397,0.403,0.2,9.7,82.9,0.0687,-0.0251,1.4
PS0865,C0049,2024-12-11,96828.32,0.3,0.5,0.2,0.316,0.484,0.2,1.6,44.7,0.0529,0.0225,1
PS0866,C0049,2025-01-10,95416.47,0.3,0.5,0.2,0.25,0.55,0.2,5.0,46.3,0.035,0.0375,1
PS0867,C0049,2025-02-09,104775.51,0.3,0.5,0.2,0.334,0.466,0.2,3.4,51.5,0.1937,0.0083,1
PS0868,C0049,2025-03-11,111053.05,0.3,0.5,0.2,0.321,0.479,0.2,2.1,57.6,0.0185,0.0181,1
PS0869,C0049,2025-04-10,106945.13,0.3,0.5,0.2,0.318,0.482,0.2,1.8,58.0,0.1411,-0.0311,1
PS0870,C0049,2025-05-10,108455.57,0.3,0.5,0.2,0.364,0.436,0.2,6.4,57.2,0.0211,0.0175,1
PS0871,C0049,2025-06-09,105904.99,0.3,0.5,0.2,0.307,0.493,0.2,0.7,53.0,0.0383,0.0355,1
PS0872,C0049,2025-07-09,108497.38,0.3,0.5,0.2,0.279,0.521,0.2,2.1,60.6,-0.0266,0.0382,1
PS0873,C0049,2025-08-08,107086.04,0.3,0.5,0.2,0.354,0.446,0.2,5.4,54.1,-0.0004,-0.0161,1
PS0874,C0049,2025-09-07,104809.37,0.3,0.5,0.2,0.274,0.526,0.2,2.6,62.0,0.0125,0.0115,1
PS0875,C0049,2025-10-07,103056.39,0.3,0.5,0.2,0.197,0.603,0.2,10.3,71.7,-0.003,-0.0165,1
PS0876,C0049,2025-11-06,97429.4,0.3,0.5,0.2,0.326,0.474,0.2,2.6,73.4,-0.0467,0.0159,1
PS0877,C0049,2025-12-06,98634.58,0.3,0.5,0.2,0.286,0.514,0.2,1.4,60.2,0.1057,-0.0372,1
PS0878,C0049,2026-01-05,106576.91,0.3,0.5,0.2,0.321,0.479,0.2,2.1,66.8,0.1777,0.0012,1
PS0879,C0049,2026-02-04,110065.79,0.3,0.5,0.2,0.311,0.489,0.2,1.1,63.5,0.0033,0.035,1
PS0880,C0049,2026-03-06,111229.96,0.3,0.5,0.2,0.345,0.455,0.2,4.5,66.1,0.0586,0.0467,1
PS0881,C0049,2026-04-05,116203.18,0.3,0.5,0.2,0.316,0.484,0.2,1.6,72.6,-0.0856,0.0243,1
PS0882,C0049,2026-05-05,116210.11,0.3,0.5,0.2,0.293,0.507,0.2,0.7,77.0,0.0482,-0.045,1
PS0883,C0050,2024-12-11,119933.65,0.55,0.35,0.1,0.413,0.487,0.1,13.7,55.6,0.0432,0.0146,6.8
PS0884,C0050,2025-01-10,124176.73,0.55,0.35,0.1,0.512,0.388,0.1,3.8,56.2,0.1067,-0.009,6.8
PS0885,C0050,2025-02-09,125441.97,0.55,0.35,0.1,0.578,0.322,0.1,2.8,51.1,-0.0799,0.032,6.8
PS0886,C0050,2025-03-11,137200.89,0.55,0.35,0.1,0.501,0.399,0.1,4.9,54.0,-0.0768,-0.0031,6.8
PS0887,C0050,2025-04-10,140321.14,0.55,0.35,0.1,0.541,0.359,0.1,0.9,56.0,-0.0659,0.0087,6.8
PS0888,C0050,2025-05-10,145441.8,0.55,0.35,0.1,0.542,0.358,0.1,0.8,65.5,0.3129,0.0135,6.8
PS0889,C0050,2025-06-09,146684.26,0.55,0.35,0.1,0.531,0.369,0.1,1.9,59.9,0.1168,0.0177,6.8
PS0890,C0050,2025-07-09,142441.75,0.55,0.35,0.1,0.573,0.327,0.1,2.3,57.8,-0.0462,-0.0138,6.8
PS0891,C0050,2025-08-08,139124.58,0.55,0.35,0.1,0.537,0.363,0.1,1.3,74.6,-0.075,-0.0207,6.8
PS0892,C0050,2025-09-07,147368.49,0.55,0.35,0.1,0.655,0.245,0.1,10.5,65.5,0.0541,-0.0043,6.8
PS0893,C0050,2025-10-07,147308.49,0.55,0.35,0.1,0.472,0.428,0.1,7.8,72.5,0.0619,0.0244,6.8
PS0894,C0050,2025-11-06,146210.3,0.55,0.35,0.1,0.572,0.328,0.1,2.2,58.7,0.1018,-0.0042,6.8
PS0895,C0050,2025-12-06,141605.52,0.55,0.35,0.1,0.627,0.273,0.1,7.7,66.7,0.0115,0.0122,6.8
PS0896,C0050,2026-01-05,136390.51,0.55,0.35,0.1,0.484,0.416,0.1,6.6,68.8,0.1777,0.0033,6.8
PS0897,C0050,2026-02-04,145608.78,0.55,0.35,0.1,0.611,0.289,0.1,6.1,74.3,0.1064,0.0196,6.8
PS0898,C0050,2026-03-06,150117.48,0.55,0.35,0.1,0.497,0.403,0.1,5.3,73.8,-0.0626,-0.0415,6.8
PS0899,C0050,2026-04-05,161329.34,0.55,0.35,0.1,0.532,0.368,0.1,1.8,80.1,0.199,0.0001,6.8
PS0900,C0050,2026-05-05,162419.24,0.55,0.35,0.1,0.68,0.22,0.1,13.0,74.7,0.0575,0.0067,6.8
PS0901,C0051,2024-12-11,186818.77,0.75,0.2,0.05,0.753,0.197,0.05,0.3,55.6,0.0733,-0.008,5.7
PS0902,C0051,2025-01-10,192519.24,0.75,0.2,0.05,0.745,0.205,0.05,0.5,52.2,0.1783,0.0189,5.7
PS0903,C0051,2025-02-09,196260.14,0.75,0.2,0.05,0.692,0.258,0.05,5.8,59.7,0.0156,0.0288,5.7
PS0904,C0051,2025-03-11,189874.18,0.75,0.2,0.05,0.772,0.178,0.05,2.2,53.9,0.064,-0.0074,5.7
PS0905,C0051,2025-04-10,178336.68,0.75,0.2,0.05,0.774,0.176,0.05,2.4,59.9,0.1232,0.0049,5.7
PS0906,C0051,2025-05-10,170863.05,0.75,0.2,0.05,0.74,0.21,0.05,1.0,67.0,0.0959,-0.0243,5.7
PS0907,C0051,2025-06-09,170041.5,0.75,0.2,0.05,0.712,0.238,0.05,3.8,66.5,0.054,-0.0278,5.7
PS0908,C0051,2025-07-09,177713.42,0.75,0.2,0.05,0.824,0.126,0.05,7.4,61.5,-0.1078,0.0247,5.7
PS0909,C0051,2025-08-08,186200.47,0.75,0.2,0.05,0.85,0.1,0.05,10.0,53.0,-0.0162,0.0258,5.7
PS0910,C0051,2025-09-07,181874.93,0.75,0.2,0.05,0.805,0.145,0.05,5.5,56.2,0.1211,0.0391,5.7
PS0911,C0051,2025-10-07,179343.53,0.75,0.2,0.05,0.562,0.388,0.05,18.8,62.2,0.0719,-0.0024,5.7
PS0912,C0051,2025-11-06,172042.85,0.75,0.2,0.05,0.665,0.285,0.05,8.5,66.2,-0.1834,0.0096,5.7
PS0913,C0051,2025-12-06,178045.94,0.75,0.2,0.05,0.643,0.307,0.05,10.7,74.1,0.135,-0.0054,5.7
PS0914,C0051,2026-01-05,188451.63,0.75,0.2,0.05,0.704,0.246,0.05,4.6,70.9,0.1448,0.0073,5.7
PS0915,C0051,2026-02-04,196654.53,0.75,0.2,0.05,0.813,0.137,0.05,6.3,67.7,-0.1022,-0.0028,5.7
PS0916,C0051,2026-03-06,192928.73,0.75,0.2,0.05,0.859,0.091,0.05,10.9,66.3,0.0513,-0.0305,5.7
PS0917,C0051,2026-04-05,188556.14,0.75,0.2,0.05,0.783,0.167,0.05,3.3,75.4,-0.0231,-0.0308,5.7
PS0918,C0051,2026-05-05,202927.05,0.75,0.2,0.05,0.738,0.212,0.05,1.2,76.9,-0.013,-0.004,5.7
PS0919,C0052,2024-12-11,690451.85,0.55,0.35,0.1,0.521,0.379,0.1,2.9,56.8,0.0468,0.0255,5.7
PS0920,C0052,2025-01-10,720198.96,0.55,0.35,0.1,0.495,0.405,0.1,5.5,53.2,0.0952,0.0695,5.7
PS0921,C0052,2025-02-09,729440.65,0.55,0.35,0.1,0.492,0.408,0.1,5.8,45.7,0.1137,-0.0278,5.7
PS0922,C0052,2025-03-11,738005.36,0.55,0.35,0.1,0.52,0.38,0.1,3.0,58.8,0.122,-0.0253,5.7
PS0923,C0052,2025-04-10,753126.4,0.55,0.35,0.1,0.507,0.393,0.1,4.3,52.7,-0.0742,-0.0141,5.7
PS0924,C0052,2025-05-10,768138.26,0.55,0.35,0.1,0.473,0.427,0.1,7.7,68.5,0.1434,-0.0118,5.7
PS0925,C0052,2025-06-09,745102.96,0.55,0.35,0.1,0.584,0.316,0.1,3.4,58.7,0.0956,0.011,5.7
PS0926,C0052,2025-07-09,650370.12,0.55,0.35,0.1,0.42,0.48,0.1,13.0,68.2,0.0664,-0.0191,5.7
PS0927,C0052,2025-08-08,656378.39,0.55,0.35,0.1,0.657,0.243,0.1,10.7,62.3,0.0583,0.0413,5.7
PS0928,C0052,2025-09-07,645851.63,0.55,0.35,0.1,0.508,0.392,0.1,4.2,59.3,-0.0394,-0.0084,5.7
PS0929,C0052,2025-10-07,656878.47,0.55,0.35,0.1,0.486,0.414,0.1,6.4,59.6,0.0314,-0.0014,5.7
PS0930,C0052,2025-11-06,663926.11,0.55,0.35,0.1,0.585,0.315,0.1,3.5,61.2,-0.117,0.0375,5.7
PS0931,C0052,2025-12-06,642817.47,0.55,0.35,0.1,0.609,0.291,0.1,5.9,67.4,0.0203,0.0033,5.7
PS0932,C0052,2026-01-05,666504.41,0.55,0.35,0.1,0.509,0.391,0.1,4.1,66.9,0.0269,0.0427,5.7
PS0933,C0052,2026-02-04,661195.08,0.55,0.35,0.1,0.447,0.453,0.1,10.3,72.4,-0.04,0.0029,5.7
PS0934,C0052,2026-03-06,650311.19,0.55,0.35,0.1,0.484,0.416,0.1,6.6,71.9,0.1918,0.0169,5.7
PS0935,C0052,2026-04-05,695859.66,0.55,0.35,0.1,0.57,0.33,0.1,2.0,75.8,0.1279,0.0489,5.7
PS0936,C0052,2026-05-05,693648.48,0.55,0.35,0.1,0.482,0.418,0.1,6.8,77.6,0.011,-0.0526,5.7
PS0937,C0053,2024-12-11,176408.55,0.75,0.2,0.05,0.754,0.196,0.05,0.4,48.1,0.0168,-0.0221,5.2
PS0938,C0053,2025-01-10,178884.2,0.75,0.2,0.05,0.709,0.241,0.05,4.1,51.0,0.0316,-0.0186,5.2
PS0939,C0053,2025-02-09,176135.51,0.75,0.2,0.05,0.697,0.253,0.05,5.3,52.1,-0.0853,0.0015,5.2
PS0940,C0053,2025-03-11,180685.99,0.75,0.2,0.05,0.818,0.132,0.05,6.8,60.1,0.0942,0.0046,5.2
PS0941,C0053,2025-04-10,176652.98,0.75,0.2,0.05,0.763,0.187,0.05,1.3,57.9,0.0923,0.014,5.2
PS0942,C0053,2025-05-10,171217.57,0.75,0.2,0.05,0.695,0.255,0.05,5.5,57.3,0.0641,0.0406,5.2
PS0943,C0053,2025-06-09,175456.4,0.75,0.2,0.05,0.768,0.182,0.05,1.8,60.2,-0.0713,0.0184,5.2
PS0944,C0053,2025-07-09,173073.86,0.75,0.2,0.05,0.837,0.113,0.05,8.7,56.2,0.0577,-0.0056,5.2
PS0945,C0053,2025-08-08,173379.2,0.75,0.2,0.05,0.796,0.154,0.05,4.6,64.1,0.1105,0.0077,5.2
PS0946,C0053,2025-09-07,176299.72,0.75,0.2,0.05,0.727,0.223,0.05,2.3,67.3,0.1192,0.0127,5.2
PS0947,C0053,2025-10-07,175490.54,0.75,0.2,0.05,0.729,0.221,0.05,2.1,63.5,0.0839,0.0626,5.2
PS0948,C0053,2025-11-06,189602.43,0.75,0.2,0.05,0.765,0.185,0.05,1.5,59.4,0.0844,0.0143,5.2
PS0949,C0053,2025-12-06,196065.85,0.75,0.2,0.05,0.768,0.182,0.05,1.8,77.9,0.1107,0.031,5.2
PS0950,C0053,2026-01-05,201990.65,0.75,0.2,0.05,0.745,0.205,0.05,0.5,72.5,0.0411,0.0265,5.2
PS0951,C0053,2026-02-04,194906.52,0.75,0.2,0.05,0.642,0.308,0.05,10.8,67.4,0.2152,0.0065,5.2
PS0952,C0053,2026-03-06,196312.45,0.75,0.2,0.05,0.691,0.259,0.05,5.9,79.3,0.1168,0.0077,5.2
PS0953,C0053,2026-04-05,195790.76,0.75,0.2,0.05,0.717,0.233,0.05,3.3,74.6,0.1176,0.0345,5.2
PS0954,C0053,2026-05-05,196529.16,0.75,0.2,0.05,0.769,0.181,0.05,1.9,66.7,0.1171,0.0157,5.2
PS0955,C0054,2024-12-11,227270.64,0.75,0.2,0.05,0.782,0.168,0.05,3.2,47.6,0.0297,0.0143,9.3
PS0956,C0054,2025-01-10,224445.12,0.75,0.2,0.05,0.772,0.178,0.05,2.2,50.6,0.0818,-0.0131,9.3
PS0957,C0054,2025-02-09,239542.09,0.75,0.2,0.05,0.73,0.22,0.05,2.0,64.7,0.0609,0.0563,9.3
PS0958,C0054,2025-03-11,238824.18,0.75,0.2,0.05,0.732,0.218,0.05,1.8,57.4,0.0884,0.0286,9.3
PS0959,C0054,2025-04-10,248196.64,0.75,0.2,0.05,0.769,0.181,0.05,1.9,56.6,0.0547,0.0054,9.3
PS0960,C0054,2025-05-10,245172.25,0.75,0.2,0.05,0.83,0.12,0.05,8.0,53.8,0.1512,-0.0149,9.3
PS0961,C0054,2025-06-09,250411.01,0.75,0.2,0.05,0.748,0.202,0.05,0.2,60.6,0.0897,0.0742,9.3
PS0962,C0054,2025-07-09,259904.96,0.75,0.2,0.05,0.734,0.216,0.05,1.6,62.6,0.1588,-0.0383,9.3
PS0963,C0054,2025-08-08,251743.71,0.75,0.2,0.05,0.741,0.209,0.05,0.9,62.1,0.0904,0.0133,9.3
PS0964,C0054,2025-09-07,247281.36,0.75,0.2,0.05,0.79,0.16,0.05,4.0,62.3,-0.0277,0.0057,9.3
PS0965,C0054,2025-10-07,253159.26,0.75,0.2,0.05,0.755,0.195,0.05,0.5,65.3,0.0646,0.024,9.3
PS0966,C0054,2025-11-06,237416.14,0.75,0.2,0.05,0.621,0.329,0.05,12.9,59.0,0.0468,0.0009,9.3
PS0967,C0054,2025-12-06,232090.8,0.75,0.2,0.05,0.782,0.168,0.05,3.2,64.8,0.1431,0.0156,9.3
PS0968,C0054,2026-01-05,234929.3,0.75,0.2,0.05,0.883,0.067,0.05,13.3,71.4,0.0926,0.062,9.3
PS0969,C0054,2026-02-04,249064.16,0.75,0.2,0.05,0.808,0.142,0.05,5.8,74.7,0.0431,0.0075,9.3
PS0970,C0054,2026-03-06,236404.17,0.75,0.2,0.05,0.685,0.265,0.05,6.5,85.4,0.0976,0.0571,9.3
PS0971,C0054,2026-04-05,254004.43,0.75,0.2,0.05,0.719,0.231,0.05,3.1,72.6,-0.0188,0.0089,9.3
PS0972,C0054,2026-05-05,264455.03,0.75,0.2,0.05,0.742,0.208,0.05,0.8,71.1,-0.0392,-0.0202,9.3
PS0973,C0055,2024-12-11,24826266.72,0.3,0.5,0.2,0.334,0.466,0.2,3.4,47.1,0.0425,-0.0322,1
PS0974,C0055,2025-01-10,24363975.83,0.3,0.5,0.2,0.239,0.561,0.2,6.1,52.1,0.0081,0.0063,1
PS0975,C0055,2025-02-09,24565763.13,0.3,0.5,0.2,0.218,0.582,0.2,8.2,43.0,0.0722,0.008,1
PS0976,C0055,2025-03-11,24926158.12,0.3,0.5,0.2,0.196,0.604,0.2,10.4,55.3,0.1466,0.0051,1
PS0977,C0055,2025-04-10,24700425.71,0.3,0.5,0.2,0.291,0.509,0.2,0.9,58.7,0.1858,0.041,1
PS0978,C0055,2025-05-10,26720916.43,0.3,0.5,0.2,0.244,0.556,0.2,5.6,59.5,0.2115,-0.0107,1
PS0979,C0055,2025-06-09,27559718.56,0.3,0.5,0.2,0.377,0.423,0.2,7.7,59.6,0.1621,0.0158,1
PS0980,C0055,2025-07-09,29885949.62,0.3,0.5,0.2,0.199,0.601,0.2,10.1,59.4,0.1047,-0.0169,1
PS0981,C0055,2025-08-08,32177388.65,0.3,0.5,0.2,0.303,0.497,0.2,0.3,71.1,0.0101,-0.0043,1
PS0982,C0055,2025-09-07,32154632.59,0.3,0.5,0.2,0.312,0.488,0.2,1.2,52.6,-0.021,0.0044,1
PS0983,C0055,2025-10-07,32731108.73,0.3,0.5,0.2,0.253,0.547,0.2,4.7,64.5,0.011,-0.0182,1
PS0984,C0055,2025-11-06,33371579.98,0.3,0.5,0.2,0.332,0.468,0.2,3.2,64.2,0.0694,0.0296,1
PS0985,C0055,2025-12-06,34020785.45,0.3,0.5,0.2,0.272,0.528,0.2,2.8,72.1,-0.0238,0.0549,1
PS0986,C0055,2026-01-05,33965839.3,0.3,0.5,0.2,0.279,0.521,0.2,2.1,69.3,-0.0324,0.0112,1
PS0987,C0055,2026-02-04,34873852.59,0.3,0.5,0.2,0.223,0.577,0.2,7.7,72.2,0.1382,-0.008,1
PS0988,C0055,2026-03-06,35052248.64,0.3,0.5,0.2,0.285,0.515,0.2,1.5,72.7,0.2757,-0.0125,1
